15,25,2,0.011009
60,10,2,0.011126
16,37,2,0.011011
26,56,2,0.011009
36,11,2,0.011023
31,3,2,0.011069
46,38,2,0.011009
18,8,2,0.011003
51,56,2,0.011134
55,4,2,0.011016
6,45,2,0.011027
1,24,2,0.010988
46,34,2,0.010995
29,23,2,0.011007
33,13,2,0.011164
55,9,2,0.011095
54,56,2,0.01105
60,44,2,0.011066
30,46,2,0.011268
48,4,2,0.011129
53,58,2,0.011009
20,51,2,0.011039
12,37,2,0.010991
33,15,2,0.010968
7,49,2,0.010977
22,32,2,0.011037
23,31,2,0.011033
56,1,2,0.011065
11,49,2,0.01108
9,43,2,0.011008
4,46,2,0.011095
24,32,2,0.01102
16,34,2,0.010949
29,11,2,0.011092
54,1,2,0.011043
10,51,2,0.010988
3,29,2,0.011022
41,22,2,0.010941
50,39,2,0.011091
2,43,2,0.011083
14,50,2,0.011033
46,9,2,0.011067
50,59,2,0.011008
9,2,2,0.010911
37,58,2,0.011182
21,7,2,0.010915
53,31,2,0.011072
33,44,2,0.01114
26,17,2,0.011081
14,1,2,0.011138
10,42,2,0.011005
7,25,2,0.011076
40,35,2,0.011055
18,3,2,0.011065
58,7,2,0.011028
22,46,2,0.010913
3,50,2,0.011232
17,9,2,0.011237
21,34,2,0.011201
9,32,2,0.011009
19,34,2,0.011007
32,28,2,0.011011
3,8,2,0.011238
51,46,2,0.011085
5,48,2,0.011216
11,9,2,0.010928
20,55,2,0.011018
12,51,2,0.011072
37,25,2,0.011239
40,15,2,0.01097
42,14,2,0.011048
39,8,2,0.011007
49,45,2,0.011019
16,25,2,0.011405
30,53,2,0.010939
38,42,2,0.010941
47,9,2,0.01103
49,10,2,0.011198
28,15,2,0.011008
41,55,2,0.011231
40,25,2,0.010985
51,47,2,0.01103
41,26,2,0.010979
1,58,2,0.010987
25,33,2,0.011006
15,32,2,0.011206
37,52,2,0.011134
1,41,2,0.011017
8,53,2,0.011013
15,51,2,0.011107
10,32,2,0.011189
45,54,2,0.010989
5,30,2,0.011071
2,56,2,0.011004
8,13,2,0.011067
31,4,2,0.011159
56,5,2,0.010964
18,1,2,0.011017
53,38,2,0.011007
17,3,2,0.010922
8,46,2,0.011096
19,28,2,0.011006
9,3,2,0.011015
32,13,2,0.010988
39,56,2,0.011012
57,45,2,0.011003
30,33,2,0.011009
54,7,2,0.011041
57,25,2,0.011113
12,32,2,0.011004
19,53,2,0.010988
17,35,2,0.011093
14,10,2,0.011053
6,36,2,0.011251
24,39,2,0.011036
43,32,2,0.011019
55,12,2,0.011008
56,6,2,0.010965
42,15,2,0.011049
18,33,2,0.011063
22,26,2,0.011093
44,27,2,0.011061
18,23,2,0.010996
36,42,2,0.011147
50,20,2,0.011021
51,34,2,0.011006
50,25,2,0.011105
56,4,2,0.011022
20,32,2,0.010988
44,4,2,0.010974
49,48,2,0.01105
26,3,2,0.011094
30,51,2,0.011133
37,9,2,0.011039
14,12,2,0.010942
59,40,2,0.011103
14,21,2,0.010986
59,56,2,0.010962
11,17,2,0.011008
