45,43,2,0.01095
10,9,2,0.010983
8,11,2,0.011003
45,46,2,0.011004
39,38,2,0.010996
23,7,2,0.011068
24,25,2,0.011067
36,53,2,0.01109
30,2,2,0.010973
34,17,2,0.011025
8,30,2,0.011034
15,13,2,0.011002
14,54,2,0.010998
19,21,2,0.01098
10,34,2,0.010947
28,52,2,0.01102
41,40,2,0.010978
15,58,2,0.011003
16,57,2,0.011008
9,45,2,0.010992
15,27,2,0.010998
9,6,2,0.010941
11,52,2,0.010998
40,20,2,0.010946
42,13,2,0.011028
38,59,2,0.010974
29,43,2,0.011046
39,19,2,0.011038
40,54,2,0.011094
1,20,2,0.011007
22,28,2,0.011017
34,33,2,0.011016
44,2,2,0.011049
15,59,2,0.011004
4,21,2,0.01105
17,8,2,0.011006
13,47,2,0.01102
56,31,2,0.010994
33,43,2,0.011114
44,56,2,0.011004
10,23,2,0.01098
34,52,2,0.011073
30,49,2,0.011051
7,10,2,0.010947
27,26,2,0.011177
37,46,2,0.011004
38,43,2,0.01105
33,37,2,0.010955
1,29,2,0.01098
54,22,2,0.011005
33,12,2,0.011043
52,9,2,0.010964
19,51,2,0.011027
14,40,2,0.010999
58,18,2,0.011058
37,20,2,0.010963
15,49,2,0.011095
23,48,2,0.011043
22,56,2,0.011015
50,41,2,0.011002
28,31,2,0.011021
15,38,2,0.011036
26,46,2,0.011041
8,14,2,0.010997
18,13,2,0.010931
59,5,2,0.011004
7,44,2,0.010983
43,14,2,0.011344
24,22,2,0.010984
36,23,2,0.01109
11,34,2,0.011068
9,15,2,0.011003
11,58,2,0.010986
54,9,2,0.011
36,20,2,0.010978
4,1,2,0.011007
34,43,2,0.011064
28,24,2,0.011128
14,17,2,0.010945
7,33,2,0.010946
43,6,2,0.011032
52,10,2,0.011029
2,4,2,0.011021
12,16,2,0.011077
6,51,2,0.010982
42,46,2,0.011007
3,13,2,0.010933
